sms,opening,lastmodified,image3,postal,latitude,image6,name,whatsapp,street,cuisine,image4,image5,inperson,menuitem,pickup_option,website,delivery_detail,unit,call,longitude,image2,description,claps,condition,delivery,url,region,description_detail,menuprice,promo,menu,delivery_option,contact,price
false,24 hours,,,188395,1.295898468,,Papi's Tacos,false,39 SEAH STREET HERITAGE COLLECTION ON SEAH SINGAPORE 188395,,,,true,,true,https://www.papis-tacos.com/papis-tacos,,,true,103.85508879999999,,"
Mexican",0,,,https://thesmartlocal.com/wp-content/uploads/directory/152-Papis-Tacos.png,,"Fish Tacos, Mushroom Quesadillas, Burritos, Suadero Tacos",,,false,true,62580701,
false,11.30AM - 9.30PM,,,120354,1.313530403,,A Poh Kitchen,false,354 CLEMENTI AVENUE 2 UOB CLEMENTI AVENUE 2 SINGAPORE 120354,,,,true,,true,http://www.apohkitchen.com/,"$3 delivery within 8km radium.
Free delivery for orders $120 and up.",,true,103.7708598,,"
Chinese, Malay, Thai ",0,for takeaway,,https://thesmartlocal.com/wp-content/uploads/directory/77-A-Poh-Kitchen.png,,"Recommended: Fish Head Curry, Mee Goreng, Thai Fried Rice, Assam Fish Head
Order online: http://www.apohkitchen.com/",,30% off,false,true,67745534,$0
false,"11.30AM - 3PM, 6PM - 9PM",,,069911,1.2812783509999999,,The Flying Squirrel ,true,92 AMOY STREET TELOK AYER CONSERVATION AREA SINGAPORE 069911,,,,true,,true,https://www.theflyingsquirrel.com.sg/onlineordering,$15 islandwide delivery. 15% off online orders. ,,false,103.8470319,,"
Japanese",1,Off Online Orders,,https://thesmartlocal.com/wp-content/uploads/directory/251-The-Flying-Squirrel.png,,The Flying Squirrel Premium Chirashi,,15%,false,true,97828438,
false,"12PM - 3PM, 5PM - 8PM",,,189248,1.3011554490000001,,Scaled by Ah Hua Kelong,true,55 HAJI LANE KAMPONG GLAM CONSERVATION AREA SINGAPORE 189248,,,,true,,true,,Free delivery for orders $80 and up. Preorder 1 day in advance for 10% off. ,,false,103.8586771,,"
Western",0,,,https://thesmartlocal.com/wp-content/uploads/directory/201-Scaled-by-Ah-Hua-Kelong.png,,"Curry mussels w/ Mantou, Chili crab risotto, Seabass pasta, Battered golden pomfret",,,false,true,98300117,$10
false,11AM - 2PM (Sat-Tues),,,330069,1.32139947,,Shi De Fu Wanton Mee,true,69 GEYLANG BAHRU GEYLANG BAHRU MARKET AND FOOD CENTRE SINGAPORE 330069,,,,true,,true,https://form.jotform.com/shidefu/shi-de-fu,Preorder 1.5 hours in advance. ,#01-65,false,103.8700461,,"
Chinese",0,,,https://thesmartlocal.com/wp-content/uploads/directory/101-Shi-De-Fu-Wanton-Mee.png,,"chicken feet, fried dumplings, dumplings, wonton",,,false,true,91131752,$6-15
false,9AM - 6PM,,,534409,1.338226779,,BBQ Chef,false,1002 TAI SENG AVENUE TAI SENG INDUSTRIAL ESTATE SINGAPORE 534409,,,,true,,true,http://bbqchef.sg/,"$10 islandwide.
Free delivery for orders $80 and up. ",,true,103.8906696,,"
BBQ, Chinese",0,,,https://thesmartlocal.com/wp-content/uploads/directory/9-BBQ-Chef.png,,"Recommended: Dang Gui Roasted Duck, Roasted Pork Belly, Prawn Paste Chicken, Braised Pork Knuckle",,,false,true,63858385,$10
false,false,,,089117,1.2794030029999999,,Thevar,true,9 KEONG SAIK ROAD SINGAPORE 089117,,,,true,,true,https://bit.ly/deliverythevar,"$10 islandwide delivery, Min. order $10. Free delivery for orders $100 and up. ",,false,103.8413902,,"
Indian",0,,,https://thesmartlocal.com/wp-content/uploads/directory/198-Thevar.png,,"Express Set Lunch for one, Set A,B,C,D for sharing, Chettinad Chicken Roti, Crispy Pork with Sambal Aioli",,,false,true,84299296,$10
false,11.30AM - 9PM,,,228221,1.308357668,,Coffee Lounge,false,26 SCOTTS ROAD GOODWOOD PARK HOTEL SINGAPORE 228221,,,,true,,true,https://goodwoodparkhotel.oddle.me/en_SG/,"$10 islandwide delivery (except Jurong Island), Min. order $50. Free delivery for orders $95 and up. ",,true,103.834535,,"
Chinese",0,,,https://thesmartlocal.com/wp-content/uploads/directory/246-Coffee-Lounge.png,,"Recommended: Local Fare, Taiwan Porridge Ala Carte, Taiwan Porridge Bento Boxes
Order online or call: https://goodwoodparkhotel.oddle.me/en_SG/",,,false,true,67377411,$0
false,"11.45AM - 2.30PM, 6PM -10PM",,,089669,1.277712048,,Coucou,true,9 CRAIG ROAD TANJONG PAGAR CONSERVATION AREA SINGAPORE 089669,,,,true,,true,https://coucou.wallet.sg/,"$5 delivery within 3km radius from 9 Craig Road, Min. order $50. Free delivery for orders $150 and up.",,false,103.84280550000001,,"
Western",0,takeaway,,https://thesmartlocal.com/wp-content/uploads/directory/179-Coucou.png,,"Recommended: Assiette Valaisanne, Coucou Salad, Rosti Veal sausages",,15% off,false,true,97313788,$0
false,"11AM-1PM, 1PM-3PM, 3PM-7PM",,,330034,1.320501696,,Delcie's Desserts and Cakes,true,34 WHAMPOA WEST BENDEMEER VILLE SINGAPORE 330034,,,,true,,true,https://delcies.oddle.me/en_SG/,$25 islandwide delivery. Free delivery for orders $120 and up. ,,false,103.86334129999999,,"
Desserts & Bakery",0,,,https://thesmartlocal.com/wp-content/uploads/directory/148-Delcies-Desserts-and-Cakes.png,,"Recommended: Mud Fudge Cake, Red Forest Cake, Chocolate Chip Cookie, Vegan and Diabetic Friendly Cakes",,,false,true,90038823,$0
false,11AM - 9PM,,,099891,1.246776879,,The Cliff ,false,2 BUKIT MANIS ROAD SINGAPORE 099891,,,,true,,true,,,,true,103.827884,,"
Western, Italian",0,Any Order,,https://thesmartlocal.com/wp-content/uploads/directory/215-The-Cliff.png,,"DABAO ONLY. 25% off order. Last order is at 8.15PM. 
h9474@sofitel.com",,25%,false,false,67088310,
false,"11.30AM - 2PM, 4.30PM - 1AM (Closed on Sun)",,,069333,1.280627884,,Maxwell Hawker Stalls,false,33 ERSKINE ROAD THE SCARLET HOTEL SINGAPORE 069333,,,,true,,true,https://www.sgfooddelivery.com/,,,false,103.84548120000001,,Hawker food,0,,,https://thesmartlocal.com/wp-content/uploads/directory/122-Maxwell-Hawker-Stalls.png,,Maxwell Hawker Stalls,,,false,true,,$10
false,false,,,276287,1.3133315190000001,,Tapa King,false,140 HOLLAND GROVE VIEW HOLLAND GROVE SINGAPORE 276287,,,,true,,true,,DABAO ONLY. ,,false,103.77927240000001,,"
Filipino ",0,,,https://thesmartlocal.com/wp-content/uploads/directory/69-Tapa-King.png,,,,,false,true,,
false,12PM-9.30PM,,,228208,1.3061133459999998,,Indigo Blue Kitchen,true,1 SCOTTS ROAD UOB SHAW CENTRE BRANCH SINGAPORE 228208,,,,true,,true,https://indigobluekitchen.oddle.me/en_SG,$5 delivery. Min. order $40. Free delivery for orders $115 and up. ,#03-09/10/11,false,103.83197059999999,,"
Peranakan",0,,,https://thesmartlocal.com/wp-content/uploads/directory/229-Indigo-Blue-Kitchen.png,,"Nasi Lemak Set, Kuhlbarra Assam Curry Set, Bakwan Kepiting Soup, Chicken Buah Keluak",,,false,true,89403920,$0
false,false,,,238884,1.306248731,,The Horse's Mouth Bar & YOSHI Restaurant,true,583 ORCHARD ROAD OCBC FORUM THE SHOPPING MALL SINGAPORE 238884,,,,true,,true,,$10 islandwide delivery. Free delivery for orders $100 and up. ,,false,103.82903490000001,,"
Japanese",0,,,https://thesmartlocal.com/wp-content/uploads/directory/130-The-Horses-Mouth-Bar-YOSHI-Restaurant.png,,"Omakase Bento, Sakura Ebi Claypot Rice",,,false,true,81880900,$10
false,11AM - 3PM,,,048616,1.284339943,,Healthy Soba IKI,false,1 RAFFLES PLACE ONE RAFFLES PLACE SINGAPORE 048616,,,,true,,true,http://ikisobatakeaway.com/,DABAO ONLY. ,,true,103.8509823,,"
Japanese",0,,,https://thesmartlocal.com/wp-content/uploads/directory/204-Healthy-Soba-IKI.png,,Japanese Soba Noodles & Rice Bowl,,,false,false,91001250,
false,10AM-10PM,,,730723,1.4453725240000002,,Redz Kitchen,true,723 WOODLANDS AVENUE 6 HDB-WOODLANDS SINGAPORE 730723,,,,true,,true,,,,false,103.7989678,,"
Malay",0,,,,,Frozen Corndog Tarik,,,false,false,87821974,
false,10AM - 8.30PM,,,209208,1.311529772,,Lucid,false,38 HAMILTON ROAD PETAIN ROAD/TYRWHITT ROAD CONSERVATION AREA SINGAPORE 209208,,,,true,,true,http://instagram.com/alucidspace/,Min. order $30. ,,true,103.8614642,,"
Desserts & Bakery",0,,,https://thesmartlocal.com/wp-content/uploads/directory/176-Lucid.png,,"Dulcey Tart, Banana Bread, Cloud Beta V0.1, Iced White, Strong White, Black Coffee (hot/iced), Hojicha Latte",,,false,true,81149768,$0
false,"11.30AM - 3PM, 5.30PM - 10PM",,,238251,1.291236875,,Unagiya Ichinoji,false,30 ROBERTSON QUAY RIVERSIDE VIEW SINGAPORE 238251,,,,true,,true,,"Preorders. $5 delivery within a 2km radius, $7 within a 5km radius. Free delivery for orders $80 and up. ",,false,103.84128340000001,,"
Japanese",0,,,https://thesmartlocal.com/wp-content/uploads/directory/26-Unagiya-Ichinoji.png,,Unagi Hitsumabushi,,,false,true,87374579,$5
false,12PM - 10PM,,,640492,1.3499454359999998,,Pang Zi Durian,true,492 JURONG WEST STREET 41 HDB-JURONG WEST SINGAPORE 640492,,,,true,,true,,Preorder. Free delivery in Jurong area.,,false,103.72518050000001,,"
Desserts, Durians",0,,,https://thesmartlocal.com/wp-content/uploads/directory/48-Pang-Zi-Durian.png,,"Durian Puff, D24 Ice Cream",,,false,true,81939559,$5-8
false,11.30AM - 9PM,,,228221,1.308357668,,Min Jiang,false,26 SCOTTS ROAD GOODWOOD PARK HOTEL SINGAPORE 228221,,,,true,,true,https://goodwoodparkhotel.oddle.me/en_SG/,"$10 islandwide delivery (except Jurong Island), Min. order $50.
Free delivery for orders $95 and up. ",,true,103.834535,,Dim sum and more,0,,,https://thesmartlocal.com/wp-content/uploads/directory/248-Min-Jiang.png,,"Dim Sum, Min Jiang Hot and Sour Soup, Diced Chicken with Dried Red Chilli, Fried Noodles in ‘Min Jiang’ Style",,,false,true,67377411,$0
false,11AM - 9PM,,,569983,1.36498436,,Grub,false,510 ANG MO KIO AVENUE 1 SINGAPORE 569983,,,,true,,true,https://www.grub.com.sg/delivery,,,true,103.8356256,,"
Western",0,,,https://thesmartlocal.com/wp-content/uploads/directory/193-Grub.png,,Recommended: Mentaiko Mille-Feuille Katsu Burger,,,false,true,88919298,$10
false,11AM - 2AM,,,529509,1.3523611309999999,,Beef Bro,false,2 TAMPINES CENTRAL 5 CENTURY SQUARE SINGAPORE 529509,,,,true,,true,https://www.beefbrosg.com/,Min. order $45. ,,false,103.9437848,,"
Western",0,,,https://thesmartlocal.com/wp-content/uploads/directory/104-Beef-Bro.png,,"Recommended: Beef Aglio Olio
Order online: https://www.beefbrosg.com/",,,false,true,,$0
false,11.30AM - 9PM,,,508502,1.3903562390000002,,Gelatissimo,true,1 NETHERAVON ROAD VILLAGE HOTEL CHANGI SINGAPORE 508502,,,,true,,true,,$10 islandwide delivery. Free delivery for orders $40 and up. Delivery timings are 12.30PM - 7.30PM ,,false,103.9861483,,"
Desserts",0,,,https://thesmartlocal.com/wp-content/uploads/directory/85-Gelatissimo.png,,Take home gelato tubs,,,false,true,98716487,$0
true,9AM-6PM (closed on Sun),,,339508,1.3112911790000001,,Yong Hup,true,101 KALLANG AVENUE VICTORIA WHOLESALE CENTRE SINGAPORE 339508,,,,true,,true,http://www.yonghup.com/order350.asp,Min. order $30. ,,true,103.8674307,,"Crackers (Keropok), Ready-to-eat Fried Anchovies",0,,,https://thesmartlocal.com/wp-content/uploads/directory/147-Yong-Hup.png,,,,,false,true,90093835,Free delivery
false,"12PM - 3PM, 6PM - 10PM (Mon-Thu), 11.30AM - 10PM (Fri-Sun)",,,437157,1.314618499,,Kucina Italian Restaurant,true,11 TANJONG KATONG ROAD UOB ONE KM SINGAPORE 437157,,,,true,,true,https://m.me/kucinaitalianrestaurant,"$15 islandwide delivery, min. spend $50.
Free delivery for orders $100 and up.
Preorder by 2PM for next day delivery. ",#B1-09/10,false,103.894738,,"
Western, Italian",0,,,https://thesmartlocal.com/wp-content/uploads/directory/173-Kucina-Italian-Restaurant.png,,"Recommended: Tortellini, Gnocchi, La Barca",,,false,true,87426448,$0
false,11AM - 8.30PM ,,,018935,1.277526289,,NUDE Seafood,true,5 STRAITS VIEW THE HEART SINGAPORE 018935,,,,true,,true,,"Min. order of 2 mains.
Free delivery for orders $80 and up. ",#01-23,false,103.8529353,,"
Western, Chinese",0,,,https://thesmartlocal.com/wp-content/uploads/directory/98-NUDE-Seafood.png,,"Hickory-smoked Salmon, Bouillabaisse, Miso Halibut, 'Poussin' Baby Chicken, Barramundi & Risotto",,,false,true,87261576,$8
false,11AM - 9PM,,,049482,1.283761538,,LECOQ,true,25 CHURCH STREET CAPITAL SQUARE SINGAPORE 049482,,,,true,,true,https://lecoq.oddle.me/en_SG,Min. order $35. ,#01-04,false,103.84860309999999,,"
Japanese",0,,,https://thesmartlocal.com/wp-content/uploads/directory/41-LECOQ.png,,Family set,,,false,true,88528029,$5
false,11AM - 9PM,,,589821,1.336057627,,Lino Restaurant,false,7C BINJAI PARK BINJAI PARK SINGAPORE 589821,,,,true,,true,https://lino.oddle.me/en_SG,"$5-10 islandwide delivery, Min. order $60.
Free delivery for orders $160 and up. ",,true,103.786716,,"
Western, Italian",0,,,https://thesmartlocal.com/wp-content/uploads/directory/195-Lino-Restaurant.png,,Calamari / Truffle Fries / Vongole Linguine / Carbonara / Spring Chicken / Duck Leg Confit / Margherita Pizza / Mixed Mushroom Pizza / Mixed Meat Pizza,,,false,true,64635282,$0
false,11AM - 5PM (Wed-Sun),,,369546,1.336213828,,Petite Joy Bakes,false,1 IRVING PLACE THE COMMERZE@IRVING SINGAPORE 369546,,,,true,,true,https://order.petitejoybakes.com/,"$10 islandwide delivery for WFH boxes.
Free delivery for orders $75 and up. ",#02-26,false,103.8864377,,"
Desserts & Bakery",0,,,https://thesmartlocal.com/wp-content/uploads/directory/261-Petite-Joy-Bakes.png,,Lychee Rose Cake / Caramel Cappuccino Cake / Macarons / Fruit Tartlets / WFH Bake Boxes,,,false,true,,$10
false,11AM - 8.30PM,,,228208,1.3061133459999998,,La Strada,false,1 SCOTTS ROAD UOB SHAW CENTRE BRANCH SINGAPORE 228208,,,,true,,true,https://lastrada.oddle.me/en_SG,"$5-10 islandwide delivery, min. order $60.
Free delivery for orders $160 and up. ",#01-13,true,103.83197059999999,,"
Western, Italian",0,,,https://thesmartlocal.com/wp-content/uploads/directory/180-La-Strada.png,,"Recommended: Burratta, Carbonara, Vitello alla milanese, Cannoli",,,false,true,89403879,$0
false,10AM - 5PM,,,277671,1.311004505,,Crystal Jade Hong Kong Kitchen ,true,2 LORONG MAMBONG HOLLAND VILLAGE SINGAPORE 277671,,,,true,,true,,$16 islandwide delivery. Free delivery for orders $60 and up. ,,false,103.795314,,"
Chinese",2,,,https://thesmartlocal.com/wp-content/uploads/directory/33-Crystal-Jade-Hong-Kong-Kitchen.png,,"Recommended: Dim Sums, La Mian, Xiao Long Bao, Yang Zhou Fried Rice",,,false,true,86690029,$0
false,8AM - 10PM,,,259569,1.313906203,,Casa Verde,true,1 CLUNY ROAD SINGAPORE BOTANIC GARDENS (SYMPHONY STAGE) SINGAPORE 259569,,,,true,,true,,DABAO ONLY ,,false,103.8150054,,"
Western",0,,,https://thesmartlocal.com/wp-content/uploads/directory/141-Casa-Verde.png,,Recommended: Singapore Heritage dishes or Pizzas,,,false,false,89403884,
false,11AM - 9.30PM,,,228095,1.3020840790000001,,EPIKebabs,false,8 WILKIE ROAD WILKIE EDGE SINGAPORE 228095,,,,true,,true,https://order.epikebabs.com/,Min. order $25,#01-17,false,103.8496217,,"
Mediterranean",0,min. order $35,,https://thesmartlocal.com/wp-content/uploads/directory/1-EPIKebabs.png,,"Recommended: Mix & Match, EPIK family feast, Meat Plate, Indomeeat",,$5 off,false,true,,$5
false,12PM - 10PM,,,098297,1.249482971,,"The Knolls, Capella Singapore",false,"1 THE KNOLLS CAPELLA HOTEL, SINGAPORE SINGAPORE 098297",,,,true,,true,,,,true,103.8243782,,"
Mediterranean",0,,,https://thesmartlocal.com/wp-content/uploads/directory/213-The-Knolls-Capella-Singapore.png,,"Seafood Feast Set Menu
DABAO ONLY. Last order is at 9PM. ",,,false,false,65915046,
false,false,,,358987,1.3472096009999999,,Au Hua Kelong @ Riang,false,15-8 JALAN RIANG SERANGOON PARK SINGAPORE 358987,,,,true,,true,,Free 1 hour live seafood islandwide delivery. Min. order $45 for weekday lunch & $60 for weekday dinner and weekends. ,,false,103.8677948,,"
Chinese, Asian, Seafood",0,,,https://thesmartlocal.com/wp-content/uploads/directory/160-Au-Hua-Kelong-Riang.png,,,,,false,true,,
true,11.30AM - 10PM,,,247781,1.292763339,,Yujin Izakaya,true,56 ZION ROAD SINGAPORE 247781,,,,false,,true,,Min. order $40. Free delivery for orders $80 and up. ,,true,103.8311312,,Chicken Katsu Don / Gyu Curry / Asari Miso Soup / Fugu Mirinboshi / Eihire / Katsu Sando / Tori Karaage,0,,,https://thesmartlocal.com/wp-content/uploads/directory/183-Yujin-Izakaya.png,,,,,false,true,89403923,$5 to $10
false,12PM - 8PM,,,018981,1.280178054,,LeVeL33 ,true,8 MARINA BOULEVARD MARINA BAY FINANCIAL CENTRE (TOWER 1) SINGAPORE 018981,,,,true,,true,https://shop-level33.company.site/,,#33-01,false,103.85419509999998,,"
Western",0,,,https://thesmartlocal.com/wp-content/uploads/directory/252-LeVeL33.png,,"Burgers, comes with vegetarian and fish options.",,,false,true,85114613,$15
false,"11.30AM - 1.30PM, 6PM - 8PM",,,218697,1.316116349,,Makan house by Ollella ,false,454 RACE COURSE ROAD RACE COURSE ROAD/OWEN ROAD CONSERVATION AREA SINGAPORE 218697,,,,true,,true,https://www.ollella.com/,"Preorder 1 day in advance.
Free islandwide delivery, North East, Central and South East Min. order $25. Other areas Min. order $35. ",,false,103.8582469,,"
Indonesian, Desserts & Bakery",0,,,https://thesmartlocal.com/wp-content/uploads/directory/96-Makan-house-by-Ollella.png,,"Chicken sate, vegetarian lontong, asam fish, cempedak cake and Peranakan kueh",,,false,true,,$0
false,"1130AM - 3PM, 6PM - 9PM",,,408729,1.332496334,,Yamato Izakaya,false,65 UBI ROAD 1 OXLEY BIZHUB SINGAPORE 408729,,,,true,,true,,Min. order $30. Free delivery for orders $100 and up,,false,103.8901861,,Japanese Bento Sets,0,Off Takeaway,,https://thesmartlocal.com/wp-content/uploads/directory/181-Yamato-Izakaya.png,,,,20%,false,true,,$13 islandwide delivery
false,"12PM-2PM, 6.30PM-9PM",,,238857,1.302983123,,Mitzo Restaurant and Bar,false,270 ORCHARD ROAD KNIGHTSBRIDGE SINGAPORE 238857,,,,true,,true,https://docs.google.com/forms/d/e/1FAIpQLSeAvL3IdOaJaJZecTydD4WVX2kweW1jYiNg2ajxYsWxO82htg/viewform,"$15 delivery islandwide delivery.
Free delivery for orders $150 and up. ",,false,103.8362839,,"
Asian, Cantonese",0,,,https://thesmartlocal.com/wp-content/uploads/directory/171-Mitzo-Restaurant-and-Bar.png,,"Mitzo BBQ Pork, Crispy Pork Belly, Crispy Roast Truffle Duckm Cocktails-to-go",,,false,true,,$0
false,12PM - 10PM (Mon-Sat),,,088464,1.278922616,,Junior “The Pocket Bar”,false,43 TANJONG PAGAR ROAD TANJONG PAGAR CONSERVATION AREA SINGAPORE 088464,,,,true,,true,https://www.instagram.com/juniorthepocketbar/,$10 islandwide delivery. Free delivery for orders $130 and up. Last order is at 5.30PM for same-day delivery.,,true,103.84408940000002,,"
Western, Liquor",0,,,https://thesmartlocal.com/wp-content/uploads/directory/256-Junior-The-Pocket-Bar.png,,"DIY Tacos and Guacamole & Chips
Last call at 9PM for self-collection. ",,,false,true,81211462,$0
false,10AM - 4PM,,,059673,1.287439303,,Black And Gold Coffee Stop,true,34 HONGKONG STREET VINTAGE INN @ CLARKE QUAY SINGAPORE 059673,,,,true,,true,https://docs.google.com/forms/d/e/1FAIpQLSfXqX44NPbPfd_-vQNljxjwOCnz00y7U4KwN_400DVcw4SPAw/viewform,"$5 islandwide delivery, min. order $15.
Free delivery for orders $30 and above.
Delivery timings are 12PM - 6PM. ",,false,103.8471296,,"
Desserts & Bakery",0,,,https://thesmartlocal.com/wp-content/uploads/directory/132-Black-And-Gold-Coffee-Stop.png,,"Recommended: Xtra Dark Brownie, Banana Loaf, Mocha",,,false,true,90051219,$0
false,11AM - 10PM,,,530805,1.370683336,,805 Seafood Kitchen,true,805 HOUGANG CENTRAL MULTI STOREY CAR PARK SINGAPORE 530805,,,,true,,true,www.805sk.com,"$10 islandwide delivery, Min. order $25. Free delivery for orders $100 and up. ",,false,103.8943566,,"
Chinese",0,,,https://thesmartlocal.com/wp-content/uploads/directory/182-805-Seafood-Kitchen.png,,"Recommended: Chilli crab and fishhead steamboat
805 Seafood Kitchen How We Keep You Safe from COVID-19. At checkout, we added new options to minimize exposure when fulfilling orders. Fulfillment options for delivery: In-person delivery, meet driver outside and no-contact / leave order at my door Fulfillment options for pickup: At the restaurant counter, outside the restaurant and curbside pickup We put in place a number of robust measures designed to make your health & safety a top priority whilst still enabling our employees to fulfill orders. • Our staff received proper on-the-job training on the matters of personal hygiene and COVID-19 prevention. We have also bring down our minimum order value to be $25 instead of UP $40 and extra 5% discount for first time customers with free delivery islandwide worth $10 for orders place before 4pm. Pls contribute to the tips section actively within your means for us to help out the needy with food takeouts during this critical period. ORDER TODAY @ www.805sk.com",,,false,true,91874068,$0
false,10.30AM - 1.30AM,,,088702,1.273493816,,The Garden Kitchen,true,10 RAEBURN PARK SINGAPORE 088702,,,,true,,true,,"$3-8 islandwide, Min. order $30. Free delivery for orders $50 and up. ",,false,103.8333561,,"
Western, Japanese",0,,,https://thesmartlocal.com/wp-content/uploads/directory/5-The-Garden-Kitchen.png,,"Western, Japanese",,,false,true,81258827,$3 to $8
false,11AM-9PM,,,369546,1.336213828,,The Boneless Kitchen,true,1 IRVING PLACE THE COMMERZE@IRVING SINGAPORE 369546,,,,true,,true,http://thebonelesskitchen.com/delivery/,Delivery fee & min. order varies based on location ,,false,103.8864377,,"
Korean, Vegetarian",0,,,https://thesmartlocal.com/wp-content/uploads/directory/154-The-Boneless-Kitchen.png,,"Soondubu Jjigae, Kimchi Jeon, Oden Bokkeum",,,false,true,84576464,
false,9AM-8PM,,,408729,1.332496334,,The Tea Story,false,65 UBI ROAD 1 OXLEY BIZHUB SINGAPORE 408729,,,,true,,true,https://www.theteastory.co/shop,Free delivery for orders $25 and up. ,,false,103.8901861,,"
Drinks",0,,,https://thesmartlocal.com/wp-content/uploads/directory/158-The-Tea-Story.png,,Organic and Caffeine Free Teas,,,false,true,81111786,$3.50 delivery
false,"8.30AM - 8.30PM (Mon-Sat), 9.30AM - 6PM (Sun)",,,338729,1.311476445,,Crown Coffee,true,114 LAVENDER STREET CT HUB 2 SINGAPORE 338729,,,,true,,true,https://order.crowncoffee.co/,"Free delivery within 5km radius, Min. order $15. ",,false,103.8633985,,"
Western",0,,,https://thesmartlocal.com/wp-content/uploads/directory/20-Crown-Coffee.png,,"Recommended: Build your own salad bowl, coffee, Guinness pork ribs, sandwiches",,,false,true,86793088,$0
false,10AM - 9PM,,,238839,1.300834972,,Eggs 'n Things Singapore,true,68 ORCHARD ROAD HSBC PLAZA SINGAPURA SINGAPORE 238839,,,,true,,true,https://eggsnthingssg.online/orderform,"$6 islandwide delivery.
Free delivery for orders $80 and up.",#03-79/83,false,103.8450729,,"
Western",0,takeaway,,https://thesmartlocal.com/wp-content/uploads/directory/259-Eggs-n-Things-Singapore.png,,Recommended: Loco Moco,,20% off,false,true,81524865,$0
false,Open Daily 8am – 10pm,,,427603,1.3083294159999999,,D'bun Pte Ltd,false,358 JOO CHIAT ROAD SINGAPORE 427603,,,,false,,true,www.dbun.com.sg,,,false,103.90294809999999,,Handmade local paus!,0,,,https://firebasestorage.googleapis.com/v0/b/hawkercentral.appspot.com/o/images%2F1587364528757_dbun%20-%20Serena%20Yeo.jpg?alt=media&token=349a1345-54a9-4270-addc-e7cb88224e97,,"Handmade local paus, pastries and rice dumplings!Head onto www.dbun.com.sg for full menu$20 delivery cost for orders below $150",,,false,true,63458220,0
false,8AM - 4PM,,,018987,1.280769435,,Cultures Specialty Coffee ,false,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,,,,true,,true,,"$5 delivery within 5km radius, $10 delivery within 10km radius. Free delivery for orders $50 and up. ",,false,103.85265859999998,,"
Western, Drinks",0,,,https://thesmartlocal.com/wp-content/uploads/directory/264-Cultures-Specialty-Coffee.png,,"Recommended: Cold Brew Black, Cold Magic, Salmon Bowl, Cajun Bowl, Chicken Breast Bowl, Beef Yakiniku Bowl",,,false,true,,$0
false,12PM - 8PM,,,650359,1.361343704,,IChicks,false,359 BUKIT BATOK STREET 31 HDB-BUKIT BATOK SINGAPORE 650359,,,,true,,true,,DABAO ONLY. ,,true,103.75123070000001,,"
Western",0,,,https://thesmartlocal.com/wp-content/uploads/directory/254-IChicks.png,,"Fried and BBQ chicken, cheese fries",,,false,false,87274359,
false,12PM-9PM,,,078972,1.2786580790000002,,Torasho Ramen & Charcoal Bar,true,32 TRAS STREET TANJONG PAGAR CONSERVATION AREA SINGAPORE 078972,,,,true,,true,,Last order at 8.30PM. 1-for-1 Takeaway Ramen for OCBC cardholders. ,,false,103.8442506,,"
Japanese, Fusion",0,Takeaway Ramen for OCBC cardholders,,https://thesmartlocal.com/wp-content/uploads/directory/244-Torasho-Ramen-And-Charcoal-Bar.png,,Ramen & Donabe,,1-for-1,false,true,97275663,
false,9AM - 7.30PM ,,,119554,1.276853864,,The Kins' Specialty Coffee,true,2 JALAN MAT JAMBOL BIJOU SINGAPORE 119554,,,,true,,true,https://www.facebook.com/thekinscafe/,"Free islandwide delivery, Min. order $35. 15% off self-pickup. ",,false,103.7917422,,"
Western, Desserts & Bakery",0,off self-pickup,,https://thesmartlocal.com/wp-content/uploads/directory/80-The-Kins-Specialty-Coffee.png,,"Kins' Burnt Cheesecake, Wagyu Beef Rice Bowl, Tomyum Pasta, Lobster Mac & Cheese, Guinness Beef Stew, Kurobuta Pork Soba, Scrambled Egg Croissant, Wagyu Corned Beef Hash",,15%,false,true,82862230,Free
false,12PM - 12AM,,,574367,1.353139598,,7 Wonders Seafood / Mala Hotpot,true,236 UPPER THOMSON ROAD THOMSON GARDEN ESTATE SINGAPORE 574367,,,,true,,true,,"$6 for Upper Thomson/Bishan/Ang Mo Kio Area, Min. order $30.
Free delivery for orders $100 and up.",,false,103.8349975,,"
Chinese",0,,,https://thesmartlocal.com/wp-content/uploads/directory/22-7-Wonders-Seafood-Mala-Hotpot.png,,Recommended: Curry Fish Head,,,false,true,85858080,$6
false,5PM - 9PM,,,534654,1.3554956,,Grapevine Cafe Bar and Restaurant LLP,true,787 UPPER SERANGOON ROAD SINGAPORE 534654,,,,true,,true,,$8 islandwide delivery. Free delivery for orders $50 and up. ,,false,103.8792959,,"
Western",0,,,https://thesmartlocal.com/wp-content/uploads/directory/59-Grapevine-Cafe-Bar-and-Restaurant-LLP.png,,"Bar Bites , Pizza , Pasta and Main course",,,false,true,90096861,$0
